block_id	hash	time	size	is_overwintered	version	version_group_id	expiry_height	lock_time	is_coinbase	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	cdd_total	shielded_value_delta	join_split_raw	shielded_input_raw	shielded_output_raw	binding_signature
2061101	7e2b6394e279d7cdf782b5077b7eaf4154e89a8533b7a206d5a5f0ac1e615087	2023-04-23 00:07:43	244	1	4	892f2085	2061141	0	0	1	2	5987922	2.2628	5987432	2.2627	490	0.0002	2008.1968	0.0008	0.10680747953542	0	[]	[]	[]	\N
2061101	2c7b70dacc62c48187f4e6253894a0dbba8e3b78b4e2c6fc9f4aeb2f0f369cb4	2023-04-23 00:07:43	1336	1	4	892f2085	2061141	0	0	2	0	500002000	188.9508	\N	\N	1000	0.0004	748.503	0.0003	0.56033210243056	500001000	[]	[]	[{"cv": "5b71e28429b56fd5a370c046ec64b56b4e9335be366ad33a2e73d6a492f204c6", "cmu": "6b6b003252a35d454c2a115fea9ea6bda28a9b12fd8d34fe88433e86a9b27d9f", "proof": "b1ebeae95d385a047128d54c2f65aa0e274d04b0487e7db868c56836836c510ce7d84d9ff5090dada010b15e4a3e0405868d31d5b8aa18d18679f67e1bf8acfaf0a3f4ba9129f1a79268888bddccf0ce6b54ce2a7bed61ad71e0010ff6d75a4003833af9a085bda21275e1a00d0716f78d9d05924b942c9dfd11160b2db34ca843d504540e6e194c82f88b7a7b913cd4b4b29b4f9156aceab63683def7dc8683eddc8f5d040b67264e0bb55a66d696fce74c2198853d43e5f430143a4c147fb5", "ephemeralKey": "afab9d6d39f3d903ff39ab3fffa2334dfef21ab855d6a0b7c10725605dc8bc70", "encCiphertext": "aa31eb781cc3ecca2d748cddfbd6d5ab69f3c45a7eb41de657f3daa6a242ba5203d8dfddba8a8ad315489072f859c9245f7a8cc1bf2ab0ba3fa91c0fd37bb47203ae648c4f62829dcbcf24aea554440f136a85d875548f75aea30ee6b7c65e4e22b6c685e257ef3b83dc0fade0fb5a46f6ec5fe157724723a6e07aacf291d94c6216d5d0ba58a5c1aff08927a211223d6f046425b89fde5f133bbdf9a771a400411220af14730852be2ee696baa8be044160bad38340f786ce8a7f99412c128f0432c026e505a5b90586a3dd113e3cb1940df4d5e3b4c83e33934206bd3763e3c035c26af7f4019d313ced3470232d0945d9ac3930a2cc108d93767fca78b715593341d4a260cf56c997f98507bda7a9aaa5c0565d127d0b38c18c983be4e8847fd8c35887227cdc771b2aea2eb1ce88ab9a6b01c99f4504b19e810f07a102f25b1a6398d459932e196dfe500c8bb4f67d38c25009d5448705a69424c3831cd0bf789c8932ec0ebc4b943ba84102f23ee5128e2de64d1df19ff90bf31dc0ff2d73e572c553b6fe0402dd8c493cb0e9f20d42d22596c57c464b7785894df4fb41e2bcf53f2a3a8876745ba0e9b9e1682fd041b614d4835d22828e19f20ba8405a411a53ee821a5c44270f50e1d7a481d6f8a73e73b8ae5ec779017ee38d011e9a23a524d7259ce8e66f64333bb0caed47fb774f137c2883583b321452994879ea196606e3d05fbe22a8bab03f64b8b686716931d305adab7389588ab37dda7faf8e5a84f433611db1c0d7d185aa253b7b93d1aec5a0898762dee625aaf0cc0b7e64f08b36", "outCiphertext": "3887f97af69ce9c1449b5facc76fa8b34a595f0e35af5510a4e4a5e005d9fc55b12d4b772ffd96262021ce4c126a02aa36d55b6ad414da67db446a0a8f3dc45bac43d864ae3ef92cefa5d698980e4c64"}]	3c7930e6aa4c6390040a9e9d23e73d385358af6a06ec994b3312983725ec62a9f07661dbe80f26b846c1f9a58d84206417b1c5163f6fb4764a79f31457970908
2061102	d214170b97e1f64f7c20d1dd783f758059f1d47e3fd61af5219a55df53427cce	2023-04-23 00:08:01	205	1	4	892f2085	2061102	0	1	1	4	0	0	312504040	118.0953	0	0	0	0	0	0	[]	[]	[]	\N
2061102	8f933bcf4f8b41aba0e0411a2e8d4654037996b9df2bdd402f23c8873a373f99	2023-04-23 00:08:01	9312	1	5	26a7270a	2061140	0	0	1	0	12016093614	4540.8818	\N	\N	12016093614	4540.8818	1290388100	487.6377	1.2488949149736	0	[]	[]	[]	\N
2061102	3c662088f1755d1c4c716825800a1364f667e07b0d29ddab1c31c31139abbd2d	2023-04-23 00:08:01	9312	1	5	26a7270a	2061141	0	0	1	0	2653215000	1002.65	\N	\N	2653215000	1002.65	284924300	107.6729	0.40565937673611	0	[]	[]	[]	\N
2061102	78b95ab473480bc719ef7aa88248f325f853c239d76be4ef86421811b5218a5c	2023-04-23 00:08:01	9313	1	5	26a7270a	2061141	0	0	1	0	9779389	3.6956	\N	\N	9779389	3.6956	1050079.4	0.3968	0.0024991771888889	0	[]	[]	[]	\N
2061102	6a2b6fce1921d09b0663b9c58094dacdc68027c3f9524aeed9c4991316adedce	2023-04-23 00:08:01	1606105	1	5	26a7270a	2077190	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061102	ddbdba21df353e09e8e9dab2224436d560902739b2efe622a53a173e56f2d055	2023-04-23 00:08:01	211	1	4	892f2085	2061141	0	0	1	1	8540	0.0032	8500	0.0032	40	0	189.57346	0.0001	4.6456018518519e-7	0	[]	[]	[]	\N
2061103	552b156334e797622c5d80247bcafb4bad91bcb328b406111c3deb0931385424	2023-04-23 00:08:15	205	1	4	892f2085	2061103	0	1	1	4	0	0	312501000	118.0941	0	0	0	0	0	0	[]	[]	[]	\N
2061103	86bca024f7bed8206c44385e43b3e178cb80ac7b22d82e3f2dd59836d2a8aa56	2023-04-23 00:08:15	1691317	1	5	26a7270a	2077207	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061104	83f06175ec29f4b3227c27322445f8139119f5fe81ad0ece920a7ac61998d6a0	2023-04-23 00:10:26	205	1	4	892f2085	2061104	0	1	1	4	0	0	312504943	118.0956	0	0	0	0	0	0	[]	[]	[]	\N
2061104	af2eaf6f1a2a1e616756e83768f578cf376e1d88d01a37c7a694b9cb0980918a	2023-04-23 00:10:26	4256	1	4	892f2085	2061144	2061093	0	1	120	1170021123	442.151	1170016866	442.1494	4257	0.0016	1000.235	0.0004	0.083282753546875	0	[]	[]	[]	\N
2061104	1febf5aee084e16eb9f7ec36444e14489d31f89d5ae379764024f82245fdd411	2023-04-23 00:10:26	686	1	4	892f2085	2061141	2061090	0	1	15	10425684	3.9399	10424998	3.9396	686	0.0003	1000	0.0004	0.0052514556444444	0	[]	[]	[]	\N
2061105	9b1d48157f1037beea1bd48aeb2b7475d6410ad7bd676a584c1ad9244a385bf2	2023-04-23 00:10:58	205	1	4	892f2085	2061105	0	1	1	4	0	0	312588769	118.1273	0	0	0	0	0	0	[]	[]	[]	\N
2061105	690d251c5e08623f460854dd13f546fb14c66965cd98afee8730dd6b618c6565	2023-04-23 00:10:58	2167	1	5	26a7270a	2061142	0	0	0	1	\N	\N	1932000000	730.1028	1000	0.0004	461.46747	0.0002	0	-1932001000	[]	[{"cv": "2e84cb4b827f94a0f8349812b8566c89e7364c86809d5669ebc41d8e128e88a1", "rk": "85f3fa172b9f9b486ed0ebd945a9bac39c3460962e5411299b33cdc7a247a36d", "proof": "8378cf87d27fe85ef623387d26ecc36da035e6ee00cf754affe5c3c30eaf27c697f2fe2a5614dd28963fdec986dbc63b8ad744458383a63635007c898ea1107cd1d75fe575a5c39968331277f49d9ed5745d71ba9d111c3cb3ca2efc2d9402cd156d75312ad28bd94895798c016b556682bd81c669e87de7fd45bedaf8d66dcd4a8a3deb0ef2cabe3f5f18e3a418cdb1b35a22c6d1581b8d8cb1bffd260ef4dfc6388f0e699fde45f97722081921461fa3c5cfd7b5630fb07b85164c1bfe3608", "anchor": "08587a0a30aa75a521d8fa339e38faa3135615afc9f94937a0e0379f1a9496d0", "nullifier": "b559380b86dafa5e6abe036b7e6f13c9f0d2b1322f8d47959ad911a8e87a2a8b", "spendAuthSig": "57053ae52cc1f72c36a35eb8fadcbc44b72405bfa06a7a8a11e75d1e6d4f659ba4e0525755e097d5a828a08961fb2e84034ec048562aa5964c92e06c542f5a04"}, {"cv": "9574f0e5bc6cde324207505b7169736ac60d86fd50c356ef489dbb0d276f157e", "rk": "e6d8b5739535670256d1c638cf2e995733d53d6831df41d6a803a2e2b2e6d923", "proof": "a9d32659e3a4c0ef71570ac5c7dfb257e668e3ee3a3b14cb1f532d3ebcc12175f79b03e38dd355d333fa27959e2153358db3c06a6de73daca8b8639b99b3b3f36c67dc1b43ae13ef9ffe7853d54d010b85c490a0338f7d664e298ef2fa4e985708d3cce1c46a0acf3f53b0b84ccd49e79ca76f127da19d784991869713442b3eec533b7fb8d0b89815313260eb7631648f9dbf331e8a85200226dd4e5ad026202cfeeded036c211cee0de1f6eaae62e8c610042b97177059711303780dab6d08", "anchor": "08587a0a30aa75a521d8fa339e38faa3135615afc9f94937a0e0379f1a9496d0", "nullifier": "80b0caec55558121da0b89c20391994acd1aee1f2e5949c02d5315e9f7cfa0a2", "spendAuthSig": "5769e377504bd8193a8131c87c35479d18773c80442f9e5f2036614c4f6ef12504fdf8c373f4a6c53e39bbb36d1b38fff7069cfec3a0489e12c90ecab66d5700"}, {"cv": "946de9945c5de4cb8ad5e20a32224cd681055a83eec57c646cf77d82f29d7fa0", "rk": "884986aa91e7d877515dd3946e322a4db1e45cb032e2fcfa66e70630baa0c233", "proof": "aa1c84c1f677f8e59c7e9ef08f97b3a6200914b82c16a152f238450fa5d3d5085e6d1b5d7446409a590a9fff3fb26c1181becd35c08cc5dd4bc0955da22235307050e19c3f652477f30a21e5a24b5ee54cc93a42a7a31f508a3f49c13806fd961247f81159e08e0b8768ec33bcf12bf5980ac9b14c72b6f750a11af8a4924547e8f77ed77fed5190adf7901cc9e6c211842bbd63c6b399dc77913974838ee6822328b139d022621f76c4758b4abd19a525e4dc0ff98733c7380c48c2761479f3", "anchor": "08587a0a30aa75a521d8fa339e38faa3135615afc9f94937a0e0379f1a9496d0", "nullifier": "37616f1264f462cb23735499716a76e90ca11bce3e19dc27dc9beb22eb95243c", "spendAuthSig": "b12830b7156b685c4845b0257ceef25fdeee9b0772e3a729df2cc000f030b29bde89ad77b282c12ce737d77cbcd437fbfcc5132aec9b5ec2577799872af80302"}]	[{"cv": "e1464fecc57708add13b05201d7b0542d9568ef871fc3dbdce260c56ba8ddd19", "cmu": "1466bc362895ebe509d14c28bbfb5a9cf921b8107e2a60f6461f2cce60a39ee2", "proof": "93d5dd1e38e7a4b17c3abf36194fbc8e2e04f3b824b8777eef3a53a7ea244530bd8a17198f5c557be67c4366eaac84b288281da22302fa9ee5e71f24992014a27afc8df36a2a9f0e752a5304871b435b8f9e1003d0e140d7daf29568a7eb17a71815384df70e5d9dfca63db6b2bf0773a9ca276051636c3222b9c3c8d4a16c1e131fec059f7fbaee333a446c6297f6daa6bdf772953b0d5e19b6d422c456fdbe1eae73177fddb50902188e9b7ac89a015c83befbf7263cf4611d27a5c82f8c43", "ephemeralKey": "6980716215ccbe32f0bff78ab081bd51470881e7587423703c278e64350bd624", "encCiphertext": "498b944db9f46a5862bc23eb9c96fb73550a3e2e93108cb5be0e2e68e99475243dd12c3a023a19ccae48f4430e0853cdcf41c28e84cd41afc19c3470eef3d187b3b57fd2ef4a1a27f24d05c5d944ce6faba555387df9e1f2e413de888dca05d315a222b1a294d3c231c6744ae6e18ef0f0ce80284cc21f482d16f5636755f513b0cd16d738d6fccdf159808b31ba0f2c1d0e717cffc3f64a999010c0e4f8bbb945ce6ef0e710d3dbe2d8728551b67c70bee7d7fc2a6e061ebf70dcda294e94ee04b26e943e7883a1891f8f734c2fe8c4b50a8ab83c8f8cf90bc8422fa387eda683dfef4bffc13bb648039fbd79de2efdf89c85cbe16a5366146ba55ebfec0f22e4fc8ec6884468d3a75ee6c09a920bdadb998597adb998e63aa095b3cf2742c3b43de5c7193c2e2dbe6b0f01691aa4f88da6208cd0dc53d99e60b78fc0836b1c88cb44b5a7625646aa75c87fca40286e82882a5da4cde8fbea510197bec8226922c9a3be78c61b07ba188a52045b54ac706a0e2dfc7794b3bce9063d5233ce7d1694fe90e9a67eee8cf725988b5c24baed70ed17a6f6260d90a40fb6f59567e1095ce16a91647fcdcc7edfcef86f028d25f3a8cdfa38952540b4f9ec98d6fb3957438e11962ea4b9b16f40b398f760f500afc3ba009c3d1ecaaec81056fadb5dc043a5e87d95ce9eeda83a3256f1913f73c6f27ad23a90bbe1fd3523bfbd97c5536332416ba2e6139c4bac57109235c0c76f0d2c24950cdf7f730373ab1b80ef34b921edf61c58c00793535218b3e83d317e7721f6fcd5ae3faa7a5f05cf80820f4ec9bd", "outCiphertext": "0b92752f3f5ac7a6900f26233aae47badfcaab34a8365721e3b4855012f7ccaab64ce478d4af99d33edbd59bb3397324b30822af64ee2179fd0d176507f7ebb3ed8338f30348be56c91f024d15dbc7f3"}]	776fb43a2aaa9abb342f3b8229ec7f2adc27a5f1c8a48e986da2e6d9a15265a6fb83235d599b8bce599083f7137cba6f22d6a9bc5c3085d059f14628017b4e01
2061105	221e095a1474d130234237021a9944352567bad64419aca60216444a0dbbbb49	2023-04-23 00:10:58	245	1	4	892f2085	2061144	0	0	1	2	2091364386	790.3266	2091354386	790.3228	10000	0.0038	40816.33	0.0154	0.18541494440694	0	[]	[]	[]	\N
2061105	87d9fd05feaa4ae4f5d44d6a6874327f11cb6ed723f624c66b68af69d793e31b	2023-04-23 00:10:58	73811	1	4	892f2085	0	0	0	500	1	116770763	44.1277	116692994	44.0983	77769	0.0294	1053.6234	0.0004	0.082475658157176	0	[]	[]	[]	\N
2061106	398fa1e7218897b2bd1469da295493b85de46807fd16a4c0e8331bbe2f7e7583	2023-04-23 00:15:11	205	1	4	892f2085	2061106	0	1	1	4	0	0	312527095	118.104	0	0	0	0	0	0	[]	[]	[]	\N
2061106	c9cadb691e4260305152f23d1da34f7e43637a2526cfcc2ef20fa71eb9b27e35	2023-04-23 00:15:11	9313	1	5	26a7270a	2061146	0	0	1	0	34099336502	12886.1396	\N	\N	34099336502	12886.1396	3661477000	1383.6722	4.5031646931461005	0	[]	[]	[]	\N
2061106	8e8c0a51cdd2cab1416fb6c9f454bb7824f280eecdaa3b6043b425e131710093	2023-04-23 00:15:11	9199	1	5	26a7270a	2061146	0	0	0	1	\N	\N	4100000000	1549.39	0	0	0	0	0	0	[]	[]	[]	\N
2061106	f0d026cc6c1eaf72e8a045e27f96562d48f1784325c330762fb1c3f4dff618e5	2023-04-23 00:15:11	1521	1	5	26a7270a	0	0	0	3	1	215915842	81.5946	200142	0.0756	20000	0.0076	13149.244	0.005	2429.1047752216	215695700	[]	[]	[{"cv": "98fefb54069baa209f6dc1b58450af52a8f07e32bc80a1e52a70a891b71c0567", "cmu": "018739910d4b3a0aa788e092c30a18489e15087612fbabe034244e4a68018390", "proof": "8966beacdf965d86da31fe29338029241896ad90aefa7231876cd073389c09bfaa277fb0c2faef18591bc5207a76edcfb57c1ab51d87be5f55a68b9fd7ac08e41105b6b82de00ccfc6f9bc0ad080e2e0dd1ac85588ff05c6deb3944345419c050e712ee6dc729aae9593679ba23b1922938eacb28bfbc5565dd8e8a5154e88c2b122dd893d7f39895d78981013843856a54a4f13302487353b260a0182108170016640d20a1713699cb58bf42873723e0efa02fd8f87bbd3aac3fe3bc3ac0706", "ephemeralKey": "9ad3fb14e66c4bca0193fe8b36be54a6d7a1291a74df181fe9d94cf4a302facc", "encCiphertext": "5e7c03b01aa3b21b1c705c08d77943803c7e5f1f19d89efbc14ec0cf80a0523dcaec3eaee476ac8636304a4192ba29fd6af59299cb3c795bb072d1088e8790261456678fd1144d2b12ceffd0ab61df86462a64a625ce1b23208010ec6a4372b545c2c2c04da5bf51c56b3bc060e8d8f8b7083e939208499f1b936dddbb80891ea0a8a712c2a74070861e6c73dc5491768ff09b9a08aba6ea115535eb156a7c7634fb944f3b5a244c68e3f29a9ca1e1b5ae65c73fb1b0e1e91bd475acb2e85b63108a871854436a081cd998a59a412875c19663bfe1df50129715b621182d2ef13b3070443e443f6457a3b401331495f69a6b9f01c09926e6aedfbcc19520a1990d78f82942870eb09dbcd29a0e1a542d0dff3937496ecdbe02aebdf843abd2e75fba487b37d4500cf8d1a6a5f96babf790053627edc0e55647cb572b3fb29352368dea0040324072f06999fcbe3d3c29672b3cdccc3b413051d74b965423a7d54cd539d1885b03ca3de1e24237f2d26f09de4505f1080ea17f8b55fe3f8f0228d6d4e9bcb20f81d350f857ebcb7e142a4dff3af3b3607a6f3ffffab71083c9c70b841466ca237acb3fb55e81ca8be493b6663ef3587f78216346e899bacbbdb2e34dee306661c01d87159a6ba5bc6be6d6e8e183344e7f00e7b7503ff2bae8097d0b6d6f968c0fc3110274167dcb46480717de698469cf6682b432aa1c69269b57947c1ca3dcbfd494643dfe543c4f821f828a6698c6cbe30e19f77dc2c0e5d360a604e62845d3e9693b9ae0936eced6b369c6429649de2032bd8b431486ec3cac969eef", "outCiphertext": "89804c359d576addf509cc9b162d724e9cbe99389df0ace69cafcd245014209a69945a807a426ccd0af2736d770b360b7bed1dce78083b4d7a73359366e41f21b69ad252f51f359c65cee175b18a08cc"}]	a4f66f10d9e40038746d0a53fe436b1fa534292341511e3d6c6dd921a90c00849265b9763a6d5bd6975bf42452e337712189450f5d38f3ffe09a36ab19c5af06
2061106	72069254c79f02aa840bb56324c418dcdcebb465d0c5ce6ae41eba12131d27af	2023-04-23 00:15:11	9313	1	5	26a7270a	2061145	0	0	1	0	3526168000	1332.5389	\N	\N	3526168000	1332.5389	378628580	143.0837	0.46689076296296	0	[]	[]	[]	\N
2061106	f91977d76d9bfb8c25e9e3aa2d88345ac012adfbbcef16fdec80e0c231aa3cc4	2023-04-23 00:15:11	9199	1	5	26a7270a	2061146	0	0	0	1	\N	\N	407333409	153.9313	0	0	0	0	0	0	[]	[]	[]	\N
2061106	0cad4e5fa3ad0cea861e38103f78c4e0cf2a645ed582a416a162e6218db9659a	2023-04-23 00:15:11	2519	1	5	26a7270a	2061144	0	0	0	1	\N	\N	23526500	8.8907	1000	0.0004	396.98294	0.0002	0	-23527500	[]	[{"cv": "687dcce8e55f2f202cfe52ab210fb38b4cbc052e6a9f6a859bba2bcf59d56e84", "rk": "4e03c76bd6cb7ec8d88bb447502a9847d164bd675bd7637ca066be712fb225cf", "proof": "aa020bb5c6c074a27876e539e85f4ad5e161473295e799220ab8a5b97d068b3da8aef56fad5b4902ce040a5b059a228d84989c3e8fd582535a90c87c2397d510fb248bcc02246d2a035ac0b8e6db34b06dafde9d81d2c2a59229f75f324f1f06099089c7840ae19995f260f247d8d88ad4d5dbed5339f9d52d886266c37c2115319886768929aced56fb0169439a02e9847274887fc747bee5ee87f70b886ce44a2922074da6fcbc61c2371bc9e5de81c26ee3e4fff1b093d5ebc721af4ab1ad", "anchor": "118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02", "nullifier": "89f43bdbda15c1e9fd18fcf1d67abb03a5cc6ba86898916d58ba639e72054b3c", "spendAuthSig": "4066e3a196a7028af39cbaa8a807b89ae0bec903d687e0142e347c13cffe0a147ae2c66bc2218d0c0087ac58226455c51fab0a59601bd7a2d723f304afe45001"}, {"cv": "5d7e936e5b34b52737e60aeb0f3fef7b11c4b1a49e799e58ae8b40d569816d86", "rk": "c33c3c797d7b83f64d06c53a238b34a23897ec7e7b5fe2926724ca240ada8f9e", "proof": "9807432994db792d0e44efd209a11315c20682232b1d17481da22182358d7ccc6cd98f6fe48ef60ccf5b00bd10a48643a9053873d2c2065a5aad27754b5488c28bd2acc3be66aaaaa0d7c2da1e43e3582dd91f3631a5ad8d71aff77ce8f851de15334f8b436b327d021ce6a47936f953f3f21d31cd8a00b98c44fef29f6d5fbe5191c12da756f94e05c18364b9fcdab39739fba32277dd1e0a852054bfdb3ce6006f9ae2efd481f483924dd041e46e0327321be0fd7a305cbf76ca828a6810fa", "anchor": "118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02", "nullifier": "2fa094ff7ca2a3bedbdf72821e6187b87e142d6a669c62747c1879a2b62f6334", "spendAuthSig": "63355c27ac472d39a7965fe0932cad9afd48590d5a44b2eb43d0a2c32d5fa7ddcb913854f1103aa83b77260bb5f05ba66a0e1312bbaa2a9db7d6364c86f87e08"}, {"cv": "4738380d142729e467c38a3ed321ba154e2b7fa6722ea34784460c0ee347463b", "rk": "ef852f1f40f7a67609ea034d8ec97c87ea79e1754af88d551231757017a0ea4f", "proof": "868d8b2791f5e39bb8678711b15e88c67af1dc9b409bdd16e9f81a9b1154ec7954cb53e25375081798806e42f4846d86a7fdf15f983b8a6d2cb8cdd3895a32d62ecc4f08de1b8a1e15ce9d4adf4f010e45d409b393e40b1f88d47d5b6778b72c108755ca9a55e725bf5ec02a3bad3fc6968617db803c1e0baa97d126797e7622cdbfe283c922591a708576b868ca75d392404a42f79783ee028b4cf19b3375fb868b9a247f1c946ca3a831a931a650ff0c04cc2015c8084235efe3da61b17717", "anchor": "118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02", "nullifier": "bffaf8ccc30cdd8ea7bb91b66522463965e187fcec1785444fcbbc16467050e2", "spendAuthSig": "9fc35f38b57ddd447d9d7ecfeb3ec995f99f3076820dce77da676e5dc28139bd4d6c835b0560ce1307b7d42c5b8f6927ba9ee675493e191cad909d04343fb301"}, {"cv": "b5055196147b133ab2353d45a3696e2c15ffc86190ccf83bae78d511dae64479", "rk": "63f52e3cfbcd00222b90a4f51f910fb98bcc572f435b27f2aaca779bab79539d", "proof": "b2de714c03f14a9b955b826ae57d18bf1504b01064867ff83a1b073fc6120aa5d02279e893117d13629ed5eedef13d25922cacbd1f5f18833c613f85d0695e0b88bd54d8bdb04632176641f842198f5ec12b39b26e8e9fb57d2fdc4001f086790f91a9e39b3e9c05a961fdbb2f0bec5ca72c9e81e791117d831d0ad427696d846bb074df653211b6b46912a09ba67fb4b6697a11347769cd0e56e9291c2e31b926e514cc3fed5fdb5c76d3d6d7fa5a794c3165bcec8ef98b86e1aa1b149cc436", "anchor": "118226ea5d547fb28a45d0b6c89ae7d83568055a2b173cfbe19bbf4c7836dc02", "nullifier": "3c890d22659ba11ce89bb7d850e5a0cf1bd770281c0ddf30b35d760b6146b12f", "spendAuthSig": "5eb8a430b25fe9b1fba669a9ab0405221769a7920dc7f7d8e5f8d80e9856c49d9f8649d9261e7365542e5899b18a7b522c425302ec13ea019c1e71f8406b8400"}]	[{"cv": "189f1af7120f05c37d72883a75d7a86c3e6a6120711c62b4456886855cd02bb8", "cmu": "3cc9b26c9bdbd5c1574ce1e9602b09ed5fb2dc452e078c68bb9a70e936dc8f3e", "proof": "989c562b056c5c5e7f1614b131569b714671fe1068bc9e2f2b75b959126c308fe14478289ac2335b6fc36f19a5f856aca49765c77d654ce5e4cb646bf20ed0b1d0ce3dc242b617d29a03b00d21f72ebe817160af318932cde649cf33c9d97e4206efe6fa515a6a6a0bb057386ba58adac562cac8127a06114ded3c0c43407f7373a1e50d43a167a47f48155fcbb7542d86df0abb2daa597bdb0a64bc824d7c19b556ad6f6010f80cb6aeff9a60ca0619eb5dc10bd12fb4df31d42efe933ac581", "ephemeralKey": "302a06f4800977f0334e59fbda86b43a798f2c7868ac2a4f4438d52d9f86cb32", "encCiphertext": "f7966e1aa9ee3d50d967da14c7b8b3babfcd0b1848c057f02d9d1e19b90408518b25bddb791c41474e2b7f1988cb300210b7387fcc429206e9ee5c6946a97153fe84dedacd1d2ce5f3ef1dac7157eb26fc184437812e4bc7149b1484dddf56a48d668e8b891987f5a233454bcc3ca7e7f621edca876ea39712f1cca1cd2a9a2fa67d0e59924a4b28418d6484bf1a03bba840bac426e12f080747b07ecb6f53fc2ab059a78e882ea81e3f8b79bdddf4cb6e8e3ca30e4ac14348fcdca695baa942f4d51ed2db70f3a2857255029b6e67b52820898e268b9d5d82f622ff76ce46837102c5f75760bc4478833505b15e948f6bb8bab92478f8fa56cff74310bf4fb714189cd048ae4e209129cc932305cfa9ac1238657d2154a50059aee6904a229f8c5a0bca9f8c0e5331f70e790b4430572f033fd880c05313a7791e9ec69dc0facdd2b0507951c9e0f399e4164ad21372cc313d630a580031337711bc17740d354cdfd27d6d23f6118e394b1f6218908809a487097b506d4106490598098ddbceb481d43c333b489efb866ca3da76a21c13feca639149aba3696aa6138f50cb642b3744c2adbaf51b6c879085e80633d715983ee7cae4b5d9678a69d172cd5264aabbc27c1a74edeae92230a665d5f5e4c08f6f6c80800f250cd8ac5ea44fd4893718a5c6f8118ed7241e354471ddbe9f251f6c18c0a4ccf65a6cbb8b8b97218ae27c11000a22a051bbecccfcb5e12117b2ef08ceab43b2af3386c67460e7b9b19576784bad6481c30edc21c3cc4582b5a7ba60a68584eb4ee3483efd6f3b0a5bf770ce69", "outCiphertext": "178ef52d42c39f13f090b395e38a97c373f9ea6976187c04b284a578b64a780defa311bbb69775e3e77c6b81a3dd9fab0cfadee2e0cba73f3488e6c329e758ef6366344bd63ad1359c00522877b0a153"}]	aadbcfda5861cd1c5343356ca552a36b7d0cc6df78637576d2c30ba5eac0c04b7a0bfad1e24006457ac6a55202cc27fa7a120757b3ebca93d02d8ba2794a3c05
2061106	54d442e4bfcf8d688b15a0dfc47b6e5212be472b547da883f544eb7932462493	2023-04-23 00:15:11	798167	1	5	26a7270a	2077229	0	0	0	0	\N	\N	\N	\N	0	0	0	0	0	0	[]	[]	[]	\N
2061106	3d926ba44dc2a2586e56c4275fcf1c06bd976c521c296e0c5cf2d77f2c8ff139	2023-04-23 00:15:11	240	1	5	26a7270a	2061146	0	0	1	2	304479000	115.0626	304478000	115.0622	1000	0.0004	4166.6665	0.0016	0.043134525	0	[]	[]	[]	\N
2061106	c312886f99546db40defdd43f90c0813930564b4658b0b4ebc00a498506faa9d	2023-04-23 00:15:11	358	1	4	892f2085	2061146	0	0	2	1	98895	0.0374	98800	0.0373	95	0	265.36313	0.0001	0.0000032621614583333	0	[]	[]	[]	\N
2061107	4b5b4e9f9a67f3e599c0d7a38258950ff117e73276498c589605caaba6d333b9	2023-04-23 00:15:30	232	1	4	892f2085	2061107	0	1	1	4	0	0	312500359	118.0939	0	0	0	0	0	0	[]	[]	[]	\N
2061107	87c567e2fb1bf46e051d6e102eccd09ded919ebec5e7e427ed2a778bc49e3945	2023-04-23 00:15:30	245	1	4	892f2085	2061146	2061095	0	1	2	1668657	0.6306	1668298	0.6304	359	0.0001	1465.3062	0.0006	0.00017748793784722	0	[]	[]	[]	\N
2061108	f82e18c1e46cbeeca4518e2da02c465e974d2c307119a4d60cd2ebbbc3f8708f	2023-04-23 00:16:56	236	1	4	892f2085	2061108	643690208	1	1	4	0	0	312501716	118.0944	0	0	0	0	0	0	[]	[]	[]	\N
2061108	2721d50089859d3b2d2ab6a0f057950b044bcd7b4c646fb336a8e9ebd02a4d36	2023-04-23 00:16:56	9199	1	5	26a7270a	2061147	0	0	0	1	\N	\N	867665000	327.8906	0	0	0	0	0	0	[]	[]	[]	\N
2061108	f3b68027346b92e88a75c455f3a07de04658447b2e254f1bf29ce6fe92bd4678	2023-04-23 00:16:56	244	1	4	892f2085	0	0	0	1	2	661022225	249.8003	661021999	249.8002	226	0.0001	926.2295	0.0003	17.094769207639	0	[]	[]	[]	\N
2061108	4106d55e2242c42a6fa8e6252dfb65f184998b03ac774013e2f22e84b27b0957	2023-04-23 00:16:56	245	1	4	892f2085	2061147	0	0	1	2	74700576	28.2293	74700086	28.2292	490	0.0002	2000	0.0008	0.00691672	0	[]	[]	[]	\N
